"Data";"Concessões - Total";"Concessões - Pessoas jurídicas - Total";"Concessões - Pessoas físicas - Total";"Concessões - Total - Recursos livres";"Concessões - Pessoas jurídicas - Total - Recursos livres";"Concessões - Pessoas jurídicas - Não rotativo - Recursos livres";"Concessões - Pessoas jurídicas - Rotativo - Recursos livres";"Concessões - Pessoas jurídicas - Desconto de duplicatas e recebíveis - Recursos livres";"Concessões - Pessoas jurídicas - Desconto de cheques - Recursos livres";"Concessões - Pessoas jurídicas - Antecipação de faturas de cartão de crédito - Recursos livres";"Concessões - Pessoas jurídicas - Capital de giro com prazo de até 365 dias - Recursos livres";"Concessões - Pessoas jurídicas - Capital de giro com prazo superior a 365 dias - Recursos livres";"Concessões - Pessoas jurídicas - Capital de giro rotativo - Recursos livres";"Concessões - Pessoas jurídicas - Capital de giro total - Recursos livres";"Concessões - Pessoas jurídicas - Conta garantida - Recursos livres";"Concessões - Pessoas jurídicas - Cheque especial - Recursos livres";"Concessões - Pessoas jurídicas - Aquisição de veículos - Recursos livres";"Concessões - Pessoas jurídicas - Aquisição de outros bens - Recursos livres";"Concessões - Pessoas jurídicas - Aquisição de bens total - Recursos livres";"Concessões - Pessoas jurídicas - Arrendamento mercantil de veículos - Recursos livres";"Concessões - Pessoas jurídicas - Arrendamento mercantil de outros bens - Recursos livres";"Concessões - Pessoas jurídicas - Arrendamento mercantil total - Recursos livres";"Concessões - Pessoas jurídicas - Vendor - Recursos livres";"Concessões - Pessoas jurídicas - Compror - Recursos livres";"Concessões - Pessoas jurídicas - Cartão de crédito rotativo - Recursos livres";"Concessões - Pessoas jurídicas - Cartão de crédito parcelado - Recursos livres";"Concessões - Pessoas jurídicas - Cartão de crédito à vista - Recursos livres";"Concessões - Pessoas jurídicas - Cartão de crédito total - Recursos livres";"Concessões - Pessoas jurídicas - Adiantamento sobre contratos de câmbio (ACC) - Recursos livres";"Concessões - Pessoas jurídicas - Financiamento a importações - Recursos livres";"Concessões - Pessoas jurídicas - Financiamento a exportações - Recursos livres";"Concessões - Pessoas jurídicas - Repasse externo - Recursos livres";"Concessões - Pessoas jurídicas - Outros créditos livres - Recursos livres";"Concessões - Pessoas físicas - Total - Recursos livres";"Concessões - Pessoas físicas - Não rotativo - Recursos livres";"Concessões - Pessoas físicas - Rotativo - Recursos livres";"Concessões - Pessoas físicas - Cheque especial - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal não consignado - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal não consignado vinculado à composição de dívidas - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor privado - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal consignado para trabalhadores do setor público - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal consignado para aposentados e pensionistas do INSS - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal consignado total - Recursos livres";"Concessões - Pessoas físicas - Crédito pessoal total - Recursos livres";"Concessões - Pessoas físicas - Aquisição de veículos - Recursos livres";"Concessões - Pessoas físicas - Aquisição de outros bens - Recursos livres";"Concessões - Pessoas físicas - Aquisição de bens total - Recursos livres";"Concessões - Pessoas físicas - Arrendamento mercantil de veículos - Recursos livres";"Concessões - Pessoas físicas - Arrendamento mercantil de outros bens - Recursos livres";"Concessões - Pessoas físicas - Arrendamento mercantil total - Recursos livres";"Concessões - Pessoas físicas - Cartão de crédito rotativo - Recursos livres";"Concessões - Pessoas físicas - Cartão de crédito parcelado - Recursos livres";"Concessões - Pessoas físicas - Cartão de crédito à vista - Recursos livres";"Concessões - Pessoas físicas - Cartão de crédito total - Recursos livres";"Concessões - Pessoas físicas - Desconto de cheques - Recursos livres";"Concessões - Pessoas físicas - Outros créditos livres - Recursos livres";"Concessões - Total - Recursos direcionados";"Concessões - Pessoas jurídicas - Total - Recursos direcionados";"Concessões - Pessoas jurídicas - Crédito rural com taxas de mercado - Recursos direcionados";"Concessões - Pessoas jurídicas - Crédito rural com taxas reguladas - Recursos direcionados";"Concessões - Pessoas jurídicas - Crédito rural total - Recursos direcionados";"Concessões - Pessoas jurídicas - Financiamento imobiliário com taxas de mercado - Recursos direcionados";"Concessões - Pessoas jurídicas - Financiamento imobiliário com taxas reguladas - Recursos direcionados";"Concessões - Pessoas jurídicas - Financiamento imobiliário total - Recursos direcionados";"Concessões - Pessoas jurídicas - Capital de giro com recursos do BNDES - Recursos direcionados";"Concessões - Pessoas jurídicas - Financiamento de investimentos com recursos do BNDES - Recursos direcionados";"Concessões - Pessoas jurídicas - Financiamento agroindustrial com recursos do BNDES - Recursos direcionados";"Concessões - Pessoas jurídicas - Financiamento com recursos do BNDES total - Recursos direcionados";"Concessões - Pessoas jurídicas - Outros créditos direcionados - Recursos direcionados";"Concessões - Pessoas físicas - Total - Recursos direcionados";"Concessões - Pessoas físicas - Crédito rural com taxas de mercado - Recursos direcionados";"Concessões - Pessoas físicas - Crédito rural com taxas reguladas - Recursos direcionados";"Concessões - Pessoas físicas - Crédito rural total - Recursos direcionados";"Concessões - Pessoas físicas - Financiamento imobiliário com taxas de mercado - Recursos direcionados";"Concessões - Pessoas físicas - Financiamento imobiliário com taxas reguladas - Recursos direcionados";"Concessões - Pessoas físicas - Financiamento imobiliário total - Recursos direcionados";"Concessões - Pessoas físicas - Capital de giro com recursos do BNDES - Recursos direcionados";"Concessões - Pessoas físicas - Financiamento de investimentos com recursos do BNDES - Recursos direcionados";"Concessões - Pessoas físicas - Financiamento agroindustrial com recursos do BNDES - Recursos direcionados";"Concessões - Pessoas físicas - Financiamento com recursos do BNDES total - Recursos direcionados";"Concessões - Pessoas físicas - Microcrédito destinado a consumo - Recursos direcionados";"Concessões - Pessoas físicas - Microcrédito destinado a microempreendedores - Recursos direcionados";"Concessões - Pessoas físicas - Microcrédito total - Recursos direcionados";"Concessões - Pessoas físicas - Outros créditos direcionados - Recursos direcionados"
2019-06-01;318258;151766;166492;287714;141549;105320;36229;35424;1100;15789;5184;11792;2795;19771;14308;17195;2763;761;3524;98;293;390;539;10586;1863;109;4726;6699;9592;324;5937;253;2091;146165;37410;108755;30885;9471;2979;1529;8886;5702;16117;25588;9118;474;9592;51;4;55;16515;4912;77870;99297;60;2114;30544;10218;2278;3197;5475;293;503;796;3;2676;220;2898;1049;20327;2723;7455;10178;484;8003;8487;0;7;499;506;13;1130;1143;13
2019-07-01;328506;143674;184832;301318;135449;94672;40777;29466;1173;13717;5598;11600;2532;19731;15892;19714;3147;865;4011;159;421;580;636;9669;1489;123;5171;6783;8969;292;3984;102;2343;165869;42327;123542;33651;10377;3422;1709;9414;6935;18058;28436;11207;591;11798;67;6;72;17490;5224;89892;112606;73;1947;27188;8225;1716;1634;3351;212;586;798;8;2579;204;2792;1285;18963;927;7681;8608;529;8167;8696;0;8;467;475;16;1130;1146;38
2019-08-01;332154;150672;181482;299568;139675;100686;38989;31979;1139;13679;5526;11106;2342;18973;14655;18422;3361;871;4232;165;261;426;709;10352;1116;120;5912;7148;12241;284;3868;151;2653;159893;41659;118234;32420;10110;3381;1597;9373;6789;17760;27869;10921;554;11475;24;13;37;16578;5088;85814;107480;67;2211;32586;10997;2505;2782;5287;235;473;708;17;3691;232;3939;1063;21589;849;11594;12443;638;6605;7244;0;11;689;700;16;1114;1130;73
2019-09-01;340090;159074;181016;308321;149510;110842;38668;38348;1133;17310;5017;10964;2835;18816;13636;19062;3584;994;4578;159;459;618;838;11363;1412;121;5970;7503;10628;323;3820;206;2862;158811;41243;117568;31640;9946;3566;1497;10135;6396;18028;27974;10534;535;11070;7;4;11;16300;4885;85928;107114;64;2124;31769;9564;2451;2948;5400;163;534;698;27;1900;209;2135;1331;22206;921;10003;10924;1129;7848;8976;0;7;1143;1150;14;1062;1076;79
2019-10-01;351411;156937;194475;317159;147031;105973;41058;32272;1232;16617;5392;12967;2692;21050;14717;19769;3865;904;4769;219;363;582;914;9934;842;122;6572;7536;8208;383;5057;126;4831;170128;45760;124367;33020;12041;3451;1626;10276;7331;19232;31273;11652;585;12237;7;6;13;16601;5178;91347;113126;73;2164;34253;9906;2449;2612;5061;139;587;726;20;2413;263;2696;1424;24347;1107;9136;10243;1693;9526;11219;0;16;1546;1562;17;1233;1250;73
2019-11-01;346660;158826;187834;315868;148522;109725;38797;35987;1133;16543;5958;12418;2850;21226;14253;18182;3596;816;4412;120;445;565;811;10363;917;126;6362;7405;9696;412;4635;164;3779;167346;41410;125936;32190;10333;3244;1407;9755;6391;17554;27887;11134;553;11687;4;2;5;17403;4774;93746;115923;62;1769;30793;10304;2245;1703;3948;123;496;619;36;3655;300;3991;1745;20489;990;6986;7976;673;8783;9456;0;20;1703;1723;15;1287;1302;33
2019-12-01;405495;199492;206003;373594;188630;148516;40114;48816;1222;27362;8303;16293;3873;28469;15471;19261;3632;901;4533;151;625;777;1056;13729;2371;151;5382;7904;10347;574;5761;165;5702;184965;45183;139781;31717;11251;3278;1338;11047;6724;19109;30360;12133;649;12782;6;8;13;16285;4710;108064;129059;64;1964;31900;10862;2258;1538;3796;221;555;776;23;3478;634;4135;2156;21038;1594;6965;8559;663;9077;9740;0;10;1251;1262;14;1424;1438;39
2020-01-01;322534;138542;183992;302374;133136;93069;40067;29539;1123;20270;5554;8996;2210;16760;14614;19883;2674;796;3470;69;421;490;591;6586;869;141;5570;6580;7201;521;3680;46;2793;169238;43352;125886;31444;11760;3451;1636;10026;6641;18303;30062;11413;548;11961;6;1;7;18517;4775;94443;117734;62;1260;20159;5406;753;697;1450;293;396;689;10;1054;173;1237;2030;14753;1135;3957;5092;633;7087;7720;0;3;683;685;12;1154;1166;91
2020-02-01;308695;140802;167893;288656;135364;98468;36896;31558;999;20904;4655;8652;2324;15632;13286;18508;2783;819;3602;119;380;499;561;8047;994;140;5102;6236;7935;272;5033;386;3040;153292;40132;113160;29824;10274;3053;1419;9697;7668;18784;29058;9399;467;9866;9;5;14;17476;5050;83336;105862;57;1137;20039;5438;1035;1160;2195;170;297;468;11;1620;102;1733;1042;14601;1217;3755;4972;601;7222;7824;0;14;622;636;12;1102;1114;56
2020-03-01;396763;224751;172012;369973;216275;175085;41190;44901;1139;31072;11586;14171;3417;29174;17169;19556;3217;979;4196;95;387;481;827;8643;2952;170;4465;7587;31562;622;18415;452;3602;153698;41923;111775;31693;12417;5979;1437;9396;7988;18821;31238;8649;392;9041;7;2;9;18873;5545;80082;104500;58;1577;26790;8476;1983;1791;3774;436;849;1285;21;1747;196;1964;1452;18314;2320;5148;7468;559;8525;9084;0;19;728;747;12;946;958;57
2020-04-01;297024;156643;140445;266344;144752;117538;27214;25117;659;11920;23487;18862;2420;44769;10138;13965;1351;859;2211;22;645;666;301;3024;1128;195;3111;4435;13870;419;10255;407;3918;121500;35640;85860;24726;11994;8667;1149;7808;8425;17381;29375;4338;338;4676;2;2;4;18682;5995;61134;85812;44;1542;30766;11821;2683;1900;4583;469;710;1179;132;4208;224;4564;1496;18945;2260;6744;9004;576;7463;8039;0;15;557;571;13;1280;1293;38
2020-05-01;285711;142097;143614;251596;127439;101872;25567;25303;542;13776;14031;17143;2018;33192;9363;12858;1673;908;2580;17;210;227;591;4037;1017;209;3346;4572;8865;312;9135;256;3054;124156;34847;89310;22036;9647;9335;1157;8409;7072;16638;26285;6259;457;6717;2;0;2;16215;5178;67274;88667;39;1804;34115;14658;2379;1700;4079;543;784;1326;635;5456;240;6332;2920;19457;2225;7659;9883;520;7553;8074;0;20;605;626;18;833;851;24
2020-06-01;322147;158501;163646;284623;143217;118312;24905;30658;549;18540;10491;25996;2424;38911;9963;11159;2549;1170;3720;36;169;205;515;6504;1823;190;3783;5796;7849;521;3323;2760;4258;141406;41947;99458;22835;11525;7073;1174;9165;8371;18710;30236;9096;641;9737;5;1;6;15974;4339;76623;96936;42;1928;37524;15284;2590;2078;4668;370;559;929;562;5136;156;5854;3832;22241;2052;8396;10447;634;9464;10098;0;18;535;553;21;1093;1114;29
2020-07-01;341647;166813;174834;286427;136246;111354;24892;26982;547;16591;7056;29195;1976;38227;9155;11504;3253;928;4182;72;742;814;641;8485;1676;153;4233;6062;7401;413;1056;206;5810;150181;42822;107359;23417;9449;4960;1158;10766;8475;20399;29848;10767;642;11409;4;10;14;12139;3846;83942;99927;44;1508;55220;30567;2270;3362;5632;525;572;1097;307;4403;173;4883;18955;24653;916;10755;11671;760;10724;11483;0;17;419;436;21;994;1015;47
2020-08-01;344483;162005;182477;289271;135771;111180;24591;31113;500;17011;6589;21963;2327;30880;9040;11198;2874;956;3830;80;314;394;813;9253;854;129;4353;5335;8986;549;2030;321;5500;153500;44364;109136;23508;10219;4128;1071;10025;9548;20644;30863;10925;718;11643;4;2;6;12410;3407;85628;101445;42;1810;55212;26234;2473;2322;4795;365;388;753;114;5516;141;5770;14916;28977;1191;12739;13930;1156;11586;12742;0;11;1244;1256;15;968;983;67
2020-09-01;367009;178868;188141;310479;150185;125822;24363;36801;518;20381;7842;28950;2714;39506;8296;11237;3274;1288;4562;51;442;493;1073;9920;1078;117;4830;6026;7415;427;748;311;3670;160293;47441;112853;24123;12292;4174;1211;11841;7425;20477;32769;11976;688;12664;2;0;2;13473;3627;88729;105829;43;1963;56530;28683;3688;2131;5819;697;417;1114;165;2464;107;2736;19014;27847;1405;11108;12513;1267;11317;12583;0;6;1873;1879;14;754;768;104
